UniProtAccFull	UniProtAcc	UniProtName	Gene	EntrezGene	R_01	R_02	R_03	R_04	R_05	R_06	R_07	R_08	R_09	S_01	S_02	S_03	S_04	S_05	S_06	S_07	S_08	S_09
Q6MGA0	Q6MGA0	Q6MGA0_RAT	RT1-Ba	309621	0.174544503956295	-0.0025051293373487	-0.0693896010617409	0.343892160159675	0.0316091108491012	-0.0819439194528148	-0.448365213495329	-0.0621137709901999	-0.216958280642212	0.418852512945162	0.173764941726248	0.631868213089806	0.135776171465465	-0.416953268455008	-0.241223021276305	-0.246781798641375	0.0226833614931669	-0.0606878452590017
Q6MGB4	Q6MGB4	Q6MGB4_RAT	Slc39a7	294281	0.192555873800704	-0.0695066873734647	-0.0267186490645034	0.181586797735052	0.100526475933413	0.0218364586917246	-0.175128306322629	0.0588177209102123	-0.169104561373549	-0.409151560837133	-0.0671691165280242	-0.12065669398577	0.00815366059612244	0.304330164817394	-0.0382483666571085	-0.0661136644220262	0.257978374542909	0.193876696601647
Q6MGC4	Q6MGC4	Q6MGC4_RAT	Pfdn6	309629	-0.139255034350905	0.097077109163741	0.0943631544117777	-0.156440670719653	-0.0095859001303516	0.13150196388382	-0.267629863583543	-0.054162889087212	-0.0949133565507955	-0.110298968867395	0.122530824430148	0.257224576533768	0.117919887389587	0.254355700906465	0.0406456825777373	0.228600748810954	0.153461430098036	-0.0198508388649293
Q6MGC5	Q6MGC5	Q6MGC5_RAT	Rgl2	294283	-0.345281025530782	-0.177116385994213	-0.187462003657782	-0.276162621805133	-0.207373465250769					-0.264763037047436	-0.028039263049363	-0.161095802246841	-0.106525640644108					
Q6P2A5	Q6P2A5	Q6P2A5_RAT	Ak3		0.141730951571644	0.0220151417069664	0.0193452433796176	-0.060373906913533	-0.0165739024151049	0.0172343950934583	-0.0699174635060622	0.0129628430945959	-0.00298685899112416	-0.198502084856794	-0.0335579340224272	0.0430372415193373	0.10396438119104	0.0927138377729459	0.102253924398515	0.0446650250161831	0.092306486424886	0.0350866565561552
Q6P3V8	Q6P3V8	Q6P3V8_RAT	Eif4a1	287436	-0.0273974734620847	0.168671165323343	0.128018271346701	-0.0474825677200396	-0.00431740811576975	0.0984368012700597	0.0350581652384645	0.0667948514284743	0.107938490249976	0.183391923694281	0.0503749000259237	0.106978871769365	0.172586063087143	-0.0146549692068275	0.0321728785693599	-0.00533505904301707	-0.0221438589086822	0.0625656727567468
Q6P3V9	Q6P3V9	Q6P3V9_RAT	Rpl4		-0.454886395579674	0.0948476119951226	-0.0594067218383814	-0.46970397250567	-0.0121933088881453	0.204066091908946	-0.356058019182556	0.39473058189063	0.493762188188324	0.0278141159277146	-0.104096544315238	-0.0225697503951222	0.0567887559731338	-0.825796077934239	0.430778425646777	0.430426601615483	-0.585103875262673	0.457262943656133
Q6P503	Q6P503	Q6P503_RAT	Atp6v1d	299159	0.140548384334487	0.104739487906202	-0.0557709211743166	0.0802813285484287	-0.0738530554577291	0.186492867485669	-0.0313074260745975	0.322081957431864	0.204994360334212	0.209045364507845	0.120360069025889	-0.0640655170564777	0.0541408175676185	-0.425567575084746	0.216091866851223	0.310616934425966	-0.102182329527385	0.258057714854075
Q6P685	Q6P685	Q6P685_RAT	Eif2s2	296302	0.00364404447752606	0.0273274190775929	0.0139597888397668	0.0100138113119783	0.0394243513978184	0.00829001056131917	0.0476060927906141	0.0550906309851174	0.0559834674089553	0.0249458011262526	-0.0161102978709212	0.0494798714583734	0.0484933349864378	0.045652516906443	0.00864878100764549	-0.0699434814021724	0.0230761360057375	0.0212591189804569
Q6P6G4	Q6P6G4	Q6P6G4_RAT	Bpgm	296973	0.483144123296995	-0.000449612716101611	-0.0134564539689161	-0.0225318217597127	-0.11102571771086	-0.0230741899573168	-0.215653786945491	-0.0280036381894158	-0.0650336255823101	0.40593745184753	0.453356085400501	-0.0128941952558033	-0.270357734729257	-0.254548890449252	0.082681020263217	-0.0114474382095084	-0.363870104557003	-0.0267207400175187
Q6P6T6	Q6P6T6	Q6P6T6_RAT	Ctsd	171293	0.0471535786909146	0.0323631075379137	-0.0732983759742659	-0.0389968282399637	-0.0317577393630719	0.115247780047913	0.0929358996251004	0.0172941422715355	0.0342477424253716	-0.056492801630764	0.125476616694785	0.0164724072966917	0.182206068276058	-0.00195935047901394	0.0623287535535038	0.162600269935918	-0.104183139141968	0.100416761631135
Q6P722	Q6P722	Q6P722_RAT	Popdc2	360718	-0.245431578353642	-0.101003263343919	0.361337018252782	0.64737075912974	0.61297789582379					0.0406723638396964	0.0337739091493404	0.278067345534893	0.265605280344743					
Q6P725	Q6P725	Q6P725_RAT	Des		0.110276150995216	0.165075795339384	0.0482359349652388	0.00273185601919468	0.228602089548006	0.0767664506921697	0.100466134710124	0.030377448914198	0.0642350091065825	-0.0951590237109494	-0.106748631654178	-0.0860101590714799	0.0027524025528286	0.0556847198162045	0.0495001829479423	0.0930892080367423	-0.0533342657412229	0.130247591792764
Q6P727	Q6P727	Q6P727_RAT	Mapk9	50658	-0.0405736366756407	0.0513860019102838	0.0113980887681361	0.0814483216197704	-0.0351358728842909	-0.144422750908633	-0.200537075569386	0.00388131821720911	-0.200664870057061	0.0477471298918865	-0.0954090050249214	-0.0683785251987002	-0.00873984961291552	0.0777723673182244	-0.114221818719781	-0.10890288830182	0.092913368851257	-0.202051094205995
Q6P792	Q6P792	Q6P792_RAT	Fhl1	25177	0.126820999890971	0.155740119665097	0.0253062089776136	-0.0870420067709497	0.462050847120764	0.0344227390907991	0.234640081233563	0.240646946627223	-0.0431575813693759	-0.544176672847803	0.0112021996343722	-0.271644987919539	-0.11112493568661	0.0175976717943466	0.0292830714171844	-0.129559123595384	-0.171028415125808	0.0908366504229657
Q6P7A7	Q6P7A7	Q6P7A7_RAT	Rpn1	25596	0.00527674850255613	-0.0574723494787937	0.0204135857858254	0.116789428103368	0.0630467353391352	-0.00513833363397154	0.0617416774833511	0.0895294193392454	0.103062064395463	-0.315345272494822	0.0973944313179321	0.156230922456855	0.127248674625806	0.272623141511875	-0.0467792090470558	0.0513937671476709	0.0661665951668343	0.0169447887426011
Q6P7Q2	Q6P7Q2	Q6P7Q2_RAT	Gpc1		-0.0736540331000241	-0.000245932680466382	-0.122435922387982	0.122142951349001	0.118344977243091	-0.00492756688351759	0.0152682300376097	0.0026480875120799	-0.00712457613622432	-0.276219727828929	-0.140516327537504	0.0976214582358733	0.0295167196095101	0.161837696082885	-0.0869645490385907	-0.10363279570112	0.227403450405757	-0.0746441788197485
Q6P9U0	Q6P9U0	Q6P9U0_RAT	Serpinb6a	291085	-0.0455650849262266	0.176482694840301	0.0961386845158941	0.0632428923296351	-0.00781139077963611	0.0411633154135622	0.0333642279221001	-0.0143276431645898	0.0718162776711742	0.101082928997413	-0.0355964883059022	0.0724750260250305	0.0719280812586356	0.119486325812688	0.120516667406406	0.0332837973294437	0.0509620081216985	0.0194334624769611
Q6P9V1	Q6P9V1	Q6P9V1_RAT	Cd81	25621	-0.39049453627291	0.0943685919886819	-0.0164610670568606	0.396784456108806	0.169171225380596	-0.0235887692224602	0.0938177853059862	-0.140957927720893	-0.134420471047242	0.0693342389621214	-0.179006903737404	0.0631509312501418	-0.185521636690208	0.639634212805142	-0.186018203607781	-0.44683153588909	0.96229064556306	-0.309399070083579
Q6P9V6	Q6P9V6	Q6P9V6_RAT	Psma5	29672	-0.0708298871869207	0.0231444284786131	0.055782976473953	-0.101735542069323	-0.065312700639736	0.066059905755444	-0.0589990550939443	0.0590321039173865	0.0797379586350464	0.2000392276805	0.0534606439618409	0.148924208060014	0.00580323597363708	-0.109016260374869	0.0530096456511446	-0.0164647589541935	-0.0386594743230445	0.0565982795069536
Q6P9V7	Q6P9V7	Q6P9V7_RAT	Psme1	29630	-0.0473679771191868	-0.064629536147471	-0.101003966163676	-0.089380413996147	-0.0306243555263166	-0.0287013177796513	-0.3122084676882	0.69291245967441	-0.112546738456366	0.116521425123243	0.000798341728041829	-0.076252905349283	-0.0792335648481325	-0.297219433499752	0.0822351716655019	-0.0284553132092869	-0.0540399634119941	-0.0858366025281168
Q6PCT9	Q6PCT9	Q6PCT9_RAT	Psmd6	289924	-0.043816399367854	0.0667343686507293	-0.0110013174021729	-0.0668876424377437	-0.0612477598913485	0.099833505859877	0.00583906998384376	0.078327946156483	0.0197250754474218	0.136244419613084	0.0432464026869934	0.0797782087692523	0.08213509332966	0.044751738537598	0.0934144887708168	0.0891364194374201	0.082962160672022	0.0248060559044512
Q6PCU4	Q6PCU4	Q6PCU4_RAT	Emd		-0.0185065256423554	-0.109804023680536	-0.0582082412265562	0.214759996797852	0.124823047565627	0.0316218784022527	0.102255504428819	0.000296387911421447	0.0273361943952072	0.21579143481202	0.118935213009997	-0.197329342496466	-0.26572063810794	0.282301291135076	0.00383226975828876	-0.17083699978696	0.157847966038499	-0.0451132677855201
Q6PDU2	Q6PDU2	Q6PDU2_RAT	Mrps18a	301249	0.267947135749522	0.0498763953161147	0.151617051163099	0.269078621752554	0.263135390713478					0.0172851987832938	-0.0819715352606403	-0.0577064621066321	-0.200705852235983					
Q6PDV8	Q6PDV8	Q6PDV8_RAT	LOC100360057	100360057	-0.290810298020116	-0.01130045142374	-0.0557676711854889	-0.197461992511431	-0.0758272138882521	-0.0758125351534856	-0.11310487037168	-0.140461985458556	0.0418411911833386	0.0390191222142768	-0.0372600387587361	0.159966069235495	0.194999538030424	-0.16389002794579	0.000384303300870248	0.0708883609090226	-0.146914557869467	0.0378130458847032
Q6PDW1	Q6PDW1	Q6PDW1_RAT	Rps12	65139	-0.117384800293663	-0.0391842985288485	0.0336177010863121	-0.0874146281266099	-0.120352810965208	-0.0429023889638078	-0.0129400315813614	-0.0177288403073452	0.0510372265749768	0.0894558120267412	-0.035872920537107	0.0273613749379318	0.17228811218624	-0.0747874366135397	0.0138858512990178	-0.102403312295497	-0.0602320740925049	-0.0119666825666105
Q6PDW4	Q6PDW4	Q6PDW4_RAT	Psmb1	94198	0.10527764271897	0.0785612818161013	0.0376702222247711	0.0461284813570325	0.017735032885388	-0.0887310763079542	0.0754433550631177	0.169934973458335	0.30426153526547	0.220407955343955	0.0044094008505241	-0.0408674234764804	-0.184185827940174	-0.60833799215062	0.0758077854354353	0.391777366207991	-0.376776212291126	0.226296721274654
Q6QI43	Q6QI43	Q6QI43_RAT	LOC498826		-0.245832257624476	-0.401450236908675	-0.18194379678405	-0.00425740577468559	-0.283111346159763	-0.183230904453678	-0.425107636173021	-0.0610548953269921	-0.0106329326716216	-0.307938042252897	-0.362955498948212	-0.116736579167819	-0.180270932870394	0.167984820508721	0.000462240076932963	-0.0354111283009188	-0.153631341555846	0.122254850111473
Q6QI48	Q6QI48	Q6QI48_RAT	Scp2		-0.152881233253083	0.192644379921435	0.0159092525656043	-0.105265589263229	-0.0739707817975709	0.0466753948307905	0.0776164263617624	-0.0231262007350827	-0.0707108692395333	0.619194973078532	0.124986821927389	0.152361270310871	0.0664619065332269	0.129185640906804	0.113694452183749	-0.210896326580083	0.0948181507145049	-0.0131225450623358
Q6QI86	Q6QI86	Q6QI86_RAT	Hdhd2	361351	-0.192467262224648	-0.00411022469079012	-0.0324980723063284	-0.299791701505612	-0.157779290527548	0.0216625124421317	0.0586394856488685	-0.0353765368418194	0.0636743965727664	0.0440889680799034	0.0081355535084372	-0.101054870617548	0.0320510127947358	0.0291657877468209	0.0507324075377626	0.0365834747752314	-0.468405962062042	0.122947504849362
Q6S3A0	Q6S3A0	Q6S3A0_RAT	Plec		-0.0420500620889696	0.0498572059746408	0.0092119776659807	-0.121827800011642	0.0571352939916204	0.0608545738253412	0.0437648920642861	0.0744714174529988	0.0420518266556865	-0.192635556776889	-0.0108165329878941	0.00911343538632425	0.0296018060593145	0.086541643783046	0.0587277156740798	0.0361919631066906	0.00037559890354022	0.0988117395598654
Q6TXE7	Q6TXE7	Q6TXE7_RAT	Grtp1		0.305476939044267	0.09692843647847	-0.0213766493626564	0.0058876283326422	0.0325744245174813	0.0293841683568216	0.090505226665394	0.192324705218267	0.0457846085145839	-0.285128811755048	0.0463951524253678	-0.265110649993918	0.0570883983822678	0.0627980197626867	0.062533726793727	-0.152882876288491	0.0746917174560341	0.0382573923552287
Q6TXG7	Q6TXG7	Q6TXG7_RAT	Shmt1	287379	-0.0466035785818789	0.0975964632249319	0.0788335925428727	-0.0288841075592274	0.0364203357716287	-0.0832655909506085	-0.0669396439772035	0.128520427870149	0.144529664434611	0.277670688936204	-0.0059002336770283	0.141427435693503	-0.120173171109532	-0.194091585393545	-0.110683887854467	-0.0356652252335597	0.065286425218247	0.0439195885330772
Q6TXI7	Q6TXI7	Q6TXI7_RAT	LOC499796	499796	-1.05518073098943	-0.693916527453615	-0.735642403112754	-1.52921480142867	-0.72117299811174					-1.0399821837582		-0.396859216233022						
Q6TXJ6	Q6TXJ6	Q6TXJ6_RAT	Cyld		-0.176803632644501	-0.016068770787061	-0.0825192770424352	-0.214289296869171	-0.0465720436659496	0.0603653064536829	0.113686860163099	0.0281160311838009	0.100029589607882	-0.183460120479591	-0.145227731110146	0.0440591396685805	0.00239838353923594	0.178127328368346	0.0747578043692935	0.134546489193659	0.0436267675019936	0.126613628281653
Q6V9V9	Q6V9V9	Q6V9V9_RAT	Stk25	373542	0.195088874967308	0.136135057553564	0.00353439409551476	-0.0747256047754129	0.063443092127173	0.0695051781089698	0.166684259898167	0.0946860160432961	-0.0377251524072176	0.273343199800394	0.175633306010537	0.081695655521777	0.0961426850971836	0.255362962382056	0.230594146932743	0.0209398106792495	0.317279335085369	0.00525770376707141
Q6WN19	Q6WN19	Q6WN19_RAT	Rtn2	308410	-0.0476878091843333	-0.0305815741115482	0.0127222160776639	0.0715752115269956	-0.0231955574292865	-0.0943460662488051	-0.0170073359548522	-0.0280434773979997	-0.0664479657908335	-0.510428567737162	-0.118308738885323	-0.0934837508928674	0.0744845884256258	0.262246577477185	-0.160501743198945	-0.308445525664136	0.159207424582652	-0.044549905540881
Q6YDN8	Q6YDN8	Q6YDN8_RAT	Gid8	296466						0.154761959810097	0.127231701378577	0.17561956858932	0.347176937767352					-0.405559331236443	0.284298671701744	0.329483327786061	-0.191451118537699	0.179511132338208
Q6YH22	Q6YH22	Q6YH22_RAT	Pkig	266709	0.134749903598189	0.0369183831773124	0.0858823535405261	0.150143235014257	0.131168852533661	0.175391943647173	-0.644068095403205	-0.0762234120384466	-0.0315188262756952	0.199046048614103	0.058728504205762	-0.00552838014452217	0.0471599434054105	-0.393447303059148	0.215195131719142	0.304824896338171	0.0068508318648246	0.206780300328435
Q76MV3	Q76MV3	Q76MV3_RAT	Cox17	89786	-0.198001072223949	-0.0190889222771544	-0.315523702917887	-0.0923974403178168	0.0567888362244755	-0.0518733185385927	-0.309550145645136	-0.1931629540883	-0.280835618166445	-0.176217218076139	0.0631075312901526	-0.498503127159158	-0.0129148600640282	0.216408131165444	0.0203625592681256	-0.0972684276627302	-0.0760684589533276	-0.241913567588854
Q7TMZ5	Q7TMZ5	Q7TMZ5_RAT	Arl6ip1	293551	0.0545409148568805	-0.176633124037526	-0.0485499924680404	0.339571206979669	0.0653925718907755	-0.0258338411297616	0.0762851946871627	-0.0797959146654012	-0.238980132813863	-0.137140872700922	-0.0294554390124587	-0.111821070473862	-0.0594538697203856	0.524809353411661	-0.24783240888651	-0.120072210591964	0.192850343818101	-0.228239274563242
Q7TP42	Q7TP42	Q7TP42_RAT	Sec62	294912	0.0427408257728809	-0.0229974190342541	-0.11035637608711	0.0494502321156855	-0.0708470455426006	0.0510270365153901	0.00652469879802908	0.0887300699517735	0.0161108895616002	-0.352195442040951	0.0140600534532702	-0.112068698756237	-0.135572760849692	0.453305782109351	-0.0944843237549457	-0.157625396365558	0.312915850244757	0.0139707786319284
Q7TP77	Q7TP77	Q7TP77_RAT	Mrpl49	309176	0.100867220269189	-0.00321489890344023	0.0596879403914279	-0.0901165229642731	0.0947589629539157	-0.0209352338076014	-0.0745294315269444	0.0364306207194678	0.0391275536684921	-0.247558785212459	0.0925240665079812	0.0624078768493269	0.266905131144463	0.0813108786129931	-0.00616866205348343	0.185460312638592	-0.110715223745682	0.109696603310721
Q7TP91	Q7TP91	Q7TP91_RAT	Surf4		0.227567409079191	-0.0883435168862147	-0.0260365048912734	0.157647423968608	0.0735348719505256	0.152503986490334	-0.22059440854793	0.173631231915395	-0.218950822971652	-0.273839908337882	0.230767257591773	0.0746777000361015	0.227172659674828	0.250340342247889	0.0562060413435861	0.179009076994883	0.057566702432807	-0.0937563384479482
Q7TPA7	Q7TPA7	Q7TPA7_RAT	LOC690435	690435	-0.79984638194194	0.0328367354754855	0.28264565355641	-0.147818676338227	-0.410826368052435	-0.213180784396378	0.077746816484623	0.0516939322068237	0.252594136069389	0.0862438171196315	-1.1363112569279	0.257941820202164	-1.13737981387187	-0.530985432205934	0.0429362137085806	0.0896511009477865	-0.612912416982546	0.1521360169007
Q7TPK0	Q7TPK0	Q7TPK0_RAT	Fdps		-0.00919098313681729	0.1609488143978	0.0278504308402737	0.026441372366798	0.0228903677501447	0.0353955393086576	0.029598370588652	0.155118816358926	0.0738654189322845	0.00739107526738753	-0.132732222669603	0.150442675806076	-0.0451295925381375	0.0354551867433281	-0.0541912837743905	-0.272697684626763	0.0319620956632936	-0.0090831338434656
Q7TQ77	Q7TQ77	Q7TQ77_RAT	Hook3		0.143962845541235	0.0103506805765767	0.0387648976976585	0.292501381558481	0.0276288452375443	-0.0140472074033009	0.19040850880041	0.0752197280532463	-0.0587808150249781	-0.34397426993545	-0.383801739130916	-0.230060409504444	-0.291800211152414	-0.475278496883709	-0.0386215992702051	0.0432337912076413	-0.26444519085565	0.00179718217320773
Q7TQ86	Q7TQ86	Q7TQ86_RAT	Rsl1d1		-0.148417494180727	-0.122036448496169	-0.16743696691057	0.0401352318018134	-0.00941824774179584	-0.23451158484967	0.149743397981369	-0.0968676114510119	0.122310869862572	-0.260773380067619	-0.120908406367368	-0.0625115252823175	-0.00127784979863388	0.17228528761091	-0.114718288520083	-0.165621765084785	-0.0042029661329599	-0.24994134211412
Q7TQN4	Q7TQN4	Q7TQN4_RAT	Rela	309165	0.0769000391013707	-0.0131072638085614	0.25275841227026	0.0158536825017195	0.134569675529677	0.0413780499519466	-0.0430518598352443	-0.1623534403449	-0.162224499601978	0.119147133069008	-0.0352283804051881	0.139680709047092	-0.0173756862615121	-0.0502750686155164	-0.0690118488652217	-0.131313794476672	0.076109900801838	-0.148280629229599
Q80ZA3	Q80ZA3	Q80ZA3_RAT	Serpinf1	287526	-0.464946426433574	0.137819979623021	-0.431342179670554	-0.0324780695541938	-0.569530281703964	-0.450020161914351	1.1955633990862	-0.348608205183358	0.162486544348306	1.09662794509212	0.334361419551571	-0.327851494579818	-0.454805302938073	0.0917853789110066	0.0871636924663596	-0.417392994542233	-0.298981206840284	-0.107945950418294
Q8CHJ4	Q8CHJ4	Q8CHJ4_RAT	Yy1	24919	0.202485699274597	0.245041775543196	0.173294382674673	0.29804599945034	0.1381776587743	-0.0178064308140271	0.0688970471876335	0.0474972662116966	-0.0723453193726342	0.274061131585897	-0.0599838307141047	-0.0876569838933912	-0.0972174599543526	-0.00611676838735445	0.119977721683755	0.113589922502527	-0.0845094152858504	-0.103117867036621
